"user_id","resource_id"
2074215,840
1687626,566
205571,365
1067794,551
1669616,794
581641,571
602568,1129
716937,570
719606,840
706965,840
176296,571
1260334,750
190969,1152
713647,564
1166673,745
1061586,1100
640622,566
197533,864
1107617,566
1845880,908
1814018,507
1138253,566
1242634,566
188594,551
1254943,743
1279980,514
176376,829
719727,794
1167440,551
825707,1144
1147372,566
1107736,551
1763430,749
1191570,750
1034316,507
2103561,794
175426,515
647353,1138
704748,551
2045609,566
675655,572
210622,1184
1705351,794
1039159,564
1630654,794
1031978,502
1624125,743
1621748,809
1088318,566
1096117,504
1970063,566
1542019,551
1145809,551
1090165,519
1518844,490
1144716,551
1303302,551
1173332,551
1148678,563
1854377,515
1793253,507
1190951,659
1827391,489
199244,776
1109060,523
2058254,490
1069467,489
1331072,551
720236,356
184535,503
698038,840
1348396,551
1139345,571
1553097,551
1061196,519
1194932,551
1160764,551
706854,515
541399,840
1720840,572
1151557,744
980528,489
1544540,490
399090,516
1643441,1161
1071418,515
267598,571
1621215,358
209911,562
1599656,745
1133488,489
1021133,502
187265,502
1086906,809
1241971,551
703317,503
722387,515
700231,569
1103859,515
1166943,566
1162544,489
2026812,566
718875,570
1489793,814
736105,518
1729544,741
1806249,490
1877786,840
1141505,777
998632,363
1158930,551
108966,745
1458711,659
707246,777
1150825,507
712643,551
1279892,679
1662402,750
1220806,551
1111032,551
1297016,840
928995,518
1139971,572
1809451,356
1828294,490
1351206,745
1614045,744
706691,840
719221,523
708923,566
1450748,741
106952,562
751391,489
644941,519
1230052,551
202201,794
593771,863
1139445,840
1141251,490
1631840,490
1142229,489
217862,551
1172242,566
1167494,551
183256,503
1319277,523
721445,1104
1128748,569
169056,513
1833774,749
1016619,570
1028940,504
1249732,757
1041826,664
836436,570
1139489,562
1848657,794
200952,552
1152343,566
686700,1161
1163730,551
200536,1138
1295832,551
1013847,523
1168472,508
1229303,749
195630,563
178819,750
1031731,1186
1089002,908
974492,502
1024142,572
1569796,813
1596341,566
209647,489
741505,1100
1141571,777
1676821,814
1167665,569
207617,670
1098269,519
170233,745
1074043,490
206156,566
1155818,750
164998,571
189760,562
1176668,791
1828281,1104
1096939,519
1817658,566
1142360,570
904273,756
1153994,571
190449,551
2082345,566
1637244,810
1161442,566
107397,1099
1852520,745
1726885,514
109035,803
1293096,659
1011420,503
643820,523
1260775,672
727553,777
2026172,840
1673307,794
1871576,566
1747049,794
719168,741
1655720,566
960562,516
859294,366
1112634,659
1590899,1103
1176559,507
180391,1100
1320312,503
206294,741
206712,566
953401,566
1158492,566
190039,519
1351653,551
1138207,570
1890870,356
184186,514
1634512,356
106286,566
1639425,572
1792072,1161
1862033,752
1771439,794
1082596,551
1150994,864
1069830,490
722932,572
1585774,357
1851445,553
1164317,572
1007250,368
2055693,794
1042888,551
1246813,551
1182591,809
449922,569
1017490,516
212313,571
1093374,809
1648444,794
1647694,566
1116611,551
167967,515
1381175,572
1174761,551
204335,502
1598100,794
1805906,840
233092,489
730642,840
1316149,749
912148,523
2109499,1125
210244,514
2148246,749
1030706,566
1513577,523
722139,519
1030984,566
178066,503
1456349,504
1046326,507
1909379,1146
1146025,551
191574,489
1608070,1103
995387,516
203966,794
1098133,809
1185108,551
1345241,809
589310,552
595481,523
116670,361
1302772,566
710399,745
294244,829
173132,571
1013556,508
189071,907
1342539,551
1832708,566
1648679,809
698835,562
1839743,1125
1021944,563
710790,672
1772556,566
702469,864
1075525,777
1611580,566
1666440,794
1851228,794
1594914,743
993833,368
1322789,551
2116642,507
1850695,749
730219,523
1805554,794
1624895,518
717945,514
483467,551
1215983,551
1357990,809
1159603,670
494985,1125
1637169,749
622714,1186
1076937,551
1478384,672
1249077,566
1101972,571
1139438,514
1081574,551
986434,523
185418,809
64834,553
700566,569
979280,777
687250,489
912343,368
258785,490
2117793,1115
706008,566
1592418,356
165392,360
716516,566
1859597,756
1817404,566
1952858,564
728265,551
692648,551
683108,764
207073,659
1856079,791
1262102,1116
188735,1128
2019643,765
725942,750
192143,514
792010,515
1824324,840
1820604,1140
465151,551
1145140,794
1170948,829
223741,745
1006409,514
1864859,764
1159017,551
1622738,502
1745782,516
792376,523
699661,515
1831028,1125
898776,570
1489860,659
200863,813
943416,357
167573,745
1828727,490
692266,1140
1645096,571
1670948,830
1818596,840
1370227,551
1387853,504
583634,514
1820172,840
1240359,757
1853485,566
1598255,566
1157278,741
1376272,551
1006328,745
1218192,551
1800474,511
1102712,504
2065321,490
396065,750
1779291,361
1158109,570
718152,840
1250650,551
1865054,566
1010782,551
953401,564
739755,519
2157117,566
209373,750
703769,1104
1789625,840
1565407,551
2085032,794
1017966,1156
1603428,566
701328,570
1826026,840
1614582,515
1035150,504
1023061,489
699235,1138
1388193,504
1042318,551
1852524,503
1622871,515
109035,810
1192550,745
714744,794
2185102,566
1148925,566
1280896,743
1813889,566
1531913,507
1084108,551
621401,745
1171772,551
2100689,840
1546132,551
694793,366
705659,764
1600726,659
1455018,551
1088085,489
188029,489
1331611,551
736933,515
1605798,794
1165509,752
1376175,503
1213963,745
1164127,508
747823,1103
1330355,566
423513,514
1191514,551
1374132,511
1161846,571
982219,366
619204,551
1012675,489
1799712,794
1016602,514
1017857,514
1932266,840
752765,366
1822907,670
1160341,514
1433594,753
178983,745
1747714,566
425067,551
1141686,515
708062,514
1348257,568
258414,365
109085,571
1581425,572
1170092,566
195118,514
667670,516
1141714,515
1059131,1099
1747356,794
1025928,489
998127,515
1359093,810
587856,504
1559240,809
1140557,566
1080816,509
1195926,570
711474,551
2115631,1125
960562,489
1488153,516
1610751,566
2174442,1141
77811,513
1552544,551
926843,571
708978,794
103764,553
748984,564
153894,503
182891,753
1923213,1103
209745,551
173648,566
1669794,794
991929,515
1850280,912
1031048,516
1821986,514
1142815,566
1074481,551
2034932,566
1089002,1116
1843934,566
22592,794
686620,569
1005644,357
1695272,357
1385408,503
1802168,566
1119205,516
1557229,361
707647,1125
1083520,502
1610034,749
2107050,367
694973,569
1319683,551
1115376,514
1149651,509
1270170,745
1378581,840
169775,519
1105656,509
990405,359
1854674,507
1365755,572
120908,672
1724865,570
709897,551
2068072,794
1640877,503
1602759,507
191446,523
1835038,504
690389,489
929494,515
1580923,570
727289,571
697027,794
1518227,794
565450,750
753463,571
1149792,551
1131565,809
1094431,840
178067,518
730882,752
1309484,776
1048752,776
722975,749
1113106,551
1694668,490
828357,810
716082,566
423539,757
1032370,515
1090189,552
1836293,1125
1154195,572
696878,1115
1576797,552
196861,809
1141265,519
1119892,551
1012473,519
694850,515
1539059,830
1173071,659
1347132,566
1169081,551
1116590,551
1587348,551
1052665,519
929311,908
1167100,745
1054725,670
1133371,504
1619556,809
1360512,509
1615491,551
960683,359
1488611,511
1491882,743
957742,515
1173154,551
528398,571
165378,489
502936,513
1485224,508
1808911,569
2135880,566
201755,517
198907,1184
1238817,840
1033159,489
1093400,515
1485927,551
1113962,514
715142,553
931592,489
717378,551
2085247,794
1691051,741
698299,791
988946,518
1537408,552
1829676,357
2110674,566
1035471,551
1137528,551
722724,569
171521,516
168803,516
1226597,566
724642,566
640991,566
1141460,571
2112487,564
741553,840
1160164,551
1823386,765
177796,507
1121641,361
1986368,794
1630905,504
1591535,511
2029613,566
1817782,514
694549,519
200700,490
1641891,515
643648,1100
165633,361
1049345,515
1664231,516
1847462,840
1144960,679
1624525,1100
1592628,551
1572292,503
1100665,366
1620419,489
1992406,908
1532746,750
1268308,670
192608,515
207480,553
717378,912
194696,1144
1605451,502
1036170,840
707668,569
195303,564
1789644,840
1494676,551
212290,570
1625382,800
1109023,551
936728,523
1155669,551
1850703,794
1067900,551
215109,552
683916,570
185757,489
1155669,794
1622887,357
2007021,566
696906,523
682300,514
1010903,490
1482348,551
1151483,502
1494536,564
702755,1187
152204,551
1811871,357
1038082,507
1608054,794
1173176,551
1842318,1141
1089769,551
1208090,551
1628908,840
1842838,366
1266907,809
1816639,562
1085484,502
1803683,515
1112694,551
1647526,664
1195755,1101
698194,519
1370212,1125
465303,551
1014951,523
54217,1099
1098759,515
1853559,794
1782001,566
580151,1125
1244030,551
174373,516
709200,745
1746161,489
1673689,566
1838774,912
1824559,507
1609020,519
1582542,361
1157452,741
204882,745
182106,1125
689442,570
1410541,562
1023221,368
1169666,551
1016535,514
1280413,757
710503,551
1352540,744
1846895,566
203413,366
1149176,508
1099566,566
317610,776
170360,753
1304879,749
891234,776
1336541,551
1100218,908
2059488,794
724350,569
200225,366
733251,1115
1141831,514
1828460,507
152118,1138
1794716,745
1605192,744
227852,566
1838507,571
2070824,741
756312,502
1147051,551
2070847,1125
186308,552
222100,516
1169019,745
1978022,504
1733013,814
706728,569
182327,523
1295151,504
953224,356
1090979,552
170417,1185
690960,566
228167,362
699291,572
1120647,551
1152277,908
940434,490
210856,552
2172759,363
1670257,814
2011391,566
1024415,490
2054713,794
209266,519
502843,750
1491160,490
861031,672
1592403,551
1174244,1156
1669600,515
1133644,504
1123156,514
749796,755
1327193,514
1157168,551
1978314,764
642898,1185
583178,523
1836122,840
1325183,551
1029903,814
1146561,566
679311,518
1180242,566
1021561,564
706854,551
705717,551
1009916,517
717945,519
212344,365
1812917,366
1121239,794
1007187,361
697353,489
1245576,749
191570,518
719384,572
2069319,507
1644821,566
193597,507
1857791,1125
1084619,764
1641566,566
1081111,564
916269,514
169482,659
1699650,515
1990311,363
1756872,794
716489,765
1812352,829
903989,551
1845394,552
2050115,517
2153713,1185
1405387,794
1020925,523
182569,1101
1159493,551
1614320,794
1284791,514
1143136,566
1044297,523
1346710,745
1344272,507
1370283,794
692610,745
802405,502
1030612,551
1017129,490
1848963,1100
170967,1100
1372551,516
1601870,562
2166292,794
1253586,357
170927,551
725884,745
2087407,1152
1619683,1185
757577,764
1603284,566
1039725,489
1008181,515
1829712,1125
199062,749
1026615,523
1307286,679
1820733,741
2034195,1125
1139070,741
1636862,749
205977,523
187226,562
221855,363
1760702,800
1163183,551
1173720,571
1140048,551
1495312,514
751092,490
1144243,551
1494205,551
708435,1103
651508,361
1825396,794
1247299,566
1618069,552
177879,516
1856293,490
1144780,566
1086236,552
2149105,566
1151098,745
1173565,745
1648558,504
1036420,752
1647376,572
206786,745
1178754,908
707461,511
753148,552
1075480,368
1640202,566
1628228,794
210131,810
1147821,551
1098292,1101
1075572,570
466662,551
932666,489
1060055,566
203994,519
1147743,551
1139986,502
215480,504
399932,552
1031455,840
742080,523
1112338,664
1019849,1184
1757808,810
1390792,504
1649510,504
718245,513
1449669,764
1094258,514
187641,571
103833,568
1810108,752
1566027,664
2072129,1125
1162936,566
1438085,757
971895,511
1320099,552
1135536,503
1378024,745
1311891,504
1387308,570
173687,566
1998945,566
1777185,744
105252,519
196160,366
696128,1161
2020360,514
1105656,1139
1825492,562
728875,523
183842,571
201696,570
397526,502
2057820,840
683945,507
1160196,489
500824,570
1170382,679
192820,745
168857,1139
1188383,570
1648534,363
1452536,551
1121466,551
1065988,1188
729010,552
2109651,840
1324118,551
1854072,490
737213,810
715652,1116
188804,551
1720032,752
675655,1161
1377291,514
1906364,572
1145517,551
1676815,794
723160,907
723866,489
1060744,562
730695,361
185527,745
1152788,551
1560978,514
2123236,909
1596852,564
933093,552
207690,566
1599767,553
1794490,502
1081028,569
1670744,361
449749,551
1300176,551
1196010,515
733681,566
715923,1140
1276213,814
106574,571
1340174,551
1780001,794
1275231,743
1560345,791
1142426,507
1830995,810
1099879,515
1023888,564
1295769,551
143566,516
1024060,523
1350146,490
1534225,794
732199,489
1196184,566
1605229,572
711165,745
1082740,504
928431,752
1505409,552
1846959,840
695204,363
1963382,764
1168648,551
714450,551
1432521,551
736788,1181
1035418,515
1386975,507
723698,570
200496,361
168059,552
204810,1187
1595063,507
1789413,507
1092516,502
1856571,1140
721170,363
328620,749
1770567,814
105903,516
1801097,909
1536463,745
196530,356
1259287,511
1969690,1156
1640181,756
1063938,570
937775,515
722810,569
107826,356
1234075,551
1165093,551
1132531,551
1350320,551
1035910,490
756717,551
2156897,794
1152566,551
1146483,514
1588295,1144
1119937,566
1144451,514
640357,489
1021475,502
1135404,551
929290,489
1592236,490
1891206,553
1396347,756
1245027,356
1857821,566
1142544,572
1168749,551
983872,1138
745093,756
1107634,566
2141881,1156
1825506,564
2150734,571
692648,572
1879034,840
1480055,551
686738,514
1821694,514
1200677,1125
1537104,794
1215645,551
1169344,551
2029571,566
718329,1138
1367190,765
1731884,489
695632,745
1675502,671
183114,1100
1541406,363
910114,357
1170130,553
1064876,489
1811965,566
942297,809
1103828,503
1341140,490
1786900,489
1064953,503
1907502,829
982543,368
1509238,809
1128905,503
169821,523
1142603,551
1153356,551
2182568,794
23450,833
1578741,551
1235604,507
366779,1161
432850,551
175075,571
847388,490
1200227,504
746913,523
718877,571
720305,515
1599434,490
1348518,490
1533562,1156
1133752,502
947972,502
694366,777
1134781,490
1259173,507
1846124,504
2076268,1147
1104105,679
1771565,840
1011562,515
1133402,504
193926,745
1679731,515
718828,551
716161,551
178902,571
370046,523
1151762,490
152118,519
1381550,1103
1007372,794
2127221,840
1275975,764
1765067,745
1035583,513
1105278,551
228561,523
186938,908
168671,672
914578,829
912756,523
1255441,551
2069785,569
1113257,1146
540415,765
1985753,566
654808,765
827600,502
814502,504
1473966,551
694206,569
187992,515
1152526,552
792751,490
1141701,504
1095448,517
1196037,570
1013495,572
1123638,551
2109590,566
1844955,515
1152560,571
1479516,514
690363,504
649377,502
1379505,507
1441907,514
1595747,562
1155864,513
198545,672
199296,570
1658187,504
199171,361
714564,750
1800130,749
178837,1115
737173,551
1091431,551
282565,745
1105415,490
291276,745
1010111,517
1136279,571
1855255,566
985945,566
1826058,1115
1788301,810
197514,570
1168672,514
1667589,566
1010016,356
1186316,551
1142418,551
718167,745
1130892,809
1325220,757
2069489,757
105231,552
176831,750
221397,562
1595071,551
1162486,794
1043971,518
2060338,1181
1197472,566
1536335,551
1099072,514
1148335,566
1855253,840
1566953,757
1820101,840
1131666,517
1309396,744
1803876,1124
1134747,507
603166,571
1563252,356
1544689,749
1872286,503
1173706,566
1681864,566
1145243,566
1346102,679
693024,551
749981,572
203844,502
1758240,566
1047405,490
1164203,764
1731633,356
1635560,513
211273,551
1597139,489
1847103,1144
1852367,745
1669878,514
1149651,1147
1241041,749
1142412,551
1836921,794
1163902,566
187226,514
207035,1187
1856575,743
1162311,490
177893,1125
547987,1125
1082438,504
1042028,1103
1168278,745
1145053,504
1745151,810
1550538,363
2145910,566
1256434,551
2069694,566
734093,794
1636779,794
1384632,864
953925,489
2179430,750
1857619,1124
1083335,1145
990753,366
719878,679
1134063,551
1773668,810
688854,570
1846623,908
1105813,551
2116905,764
702123,523
1848984,813
1021142,777
1412891,551
1015915,368
710142,564
1129896,741
180599,1125
206348,566
1364581,551
1380582,551
1035629,794
1879204,809
697378,490
103529,1144
587365,570
1348916,757
1010904,368
700549,572
611703,572
104093,745
1140396,566
1142571,517
1261926,363
204112,794
1148153,551
1489928,504
1590066,489
1325171,363
1172347,672
1604445,749
206342,672
1315153,566
1166191,517
1861815,794
1559096,551
1264095,490
1126728,504
1598389,490
1612107,794
205360,752
1911314,749
159838,745
1801390,566
178540,503
681946,794
1542112,551
1823234,840
1868646,742
1003625,523
1498065,490
204720,908
1384258,551
1129465,1100
1618890,564
1559139,1103
1078091,572
1616717,502
1023199,551
1082989,513
211470,551
186596,513
151810,366
2054872,794
1553540,551
1336794,777
111019,516
1741070,791
1174995,514
1330281,745
1096360,552
1361625,507
212576,672
183064,358
1153767,551
1123624,569
195755,515
1484941,566
196300,745
727032,511
1565081,489
1135517,357
423217,516
1633529,813
1673603,794
1126690,523
1917704,1152
169264,357
1897312,794
1138415,551
1840089,569
717015,1160
1661283,679
1619719,507
718876,562
206979,1160
411286,502
1163695,750
704218,514
1790347,840
2111751,908
1806481,504
1169292,504
706214,1125
1115342,551
729493,564
180104,515
1442430,551
463365,519
1153608,361
1315570,551
107545,765
859840,551
722783,517
723317,569
1830906,570
712635,745
1780953,745
2170022,490
1379042,551
1329393,572
1745953,794
1118093,794
205922,562
1009791,566
1282204,572
1039725,777
1059820,519
214860,523
1572367,507
1185673,745
1386218,551
1165219,551
1017956,514
1199497,515
1626820,794
1136074,551
161892,1103
687176,907
107545,357
1644103,507
1843169,840
2107051,367
188794,765
1082315,1100
409366,794
921941,777
1323756,551
1460397,551
710196,1100
1336986,1184
1611267,566
2065781,1140
421049,551
1146579,908
582549,1100
195255,507
714375,750
707251,571
171155,515
2159551,490
738195,519
719528,490
2023684,570
208058,518
1780118,566
1220711,551
1592632,489
1341516,504
1652749,745
1221973,514
2104198,840
1376645,551
1356458,490
2097986,566
166530,551
423539,679
203118,517
1162963,745
1245857,551
1636611,566
1234935,551
538282,745
1489916,551
2182325,1152
1164250,514
935530,489
1077194,502
709877,517
912345,366
979338,572
107707,551
1839775,356
1393649,551
1012864,368
1315983,829
203828,745
1280936,566
1216348,907
643420,569
1262328,566
690365,490
1493013,551
203456,519
1412784,756
683847,814
1690168,794
1150641,507
1082368,509
1675205,794
1038777,551
935423,679
1487426,551
1085608,551
1157536,502
782984,750
1019415,490
694146,515
203293,570
1170130,745
1626988,794
722673,551
1591446,566
987894,489
1141996,551
1157372,357
177123,572
2155160,507
1632874,809
724408,568
692312,551
1037472,504
1183861,840
783963,571
718113,562
1005253,502
745616,570
712373,1102
1852886,566
1833027,810
724140,552
1646363,794
1827825,566
1150306,752
1246038,551
1857808,490
165183,551
104406,366
1669423,742
1027841,566
751135,518
1528850,551
1174341,566
1149902,571
666150,659
203672,514
1437549,566
1165719,566
716937,507
1033028,507
1846283,1128
695559,551
1817986,840
176380,745
1015850,489
1605490,765
1129007,570
1982963,1188
860829,515
1965379,752
1023873,357
1178666,551
1174890,570
1231663,551
1378354,551
1176789,523
1371806,515
298599,742
1238463,1104
868965,514
1487430,743
1013555,551
1291999,551
1788499,794
1317575,566
1169027,564
1607465,361
735216,564
1044801,490
1807196,794
1821548,757
2051916,1161
1083826,514
1876236,814
2041170,909
1816639,912
169324,507
1479250,570
1817753,504
1390263,566
1650298,490
1279418,752
696523,679
730641,515
985011,794
1642851,679
207106,551
1734452,507
706326,562
1175934,566
1220726,551
709135,551
1826495,907
1792151,829
1782067,810
1129610,490
1215995,551
1583751,551
583850,360
1590366,1100
736438,742
1378600,504
1839760,745
1118302,504
1370400,489
1083911,551
1667012,566
1495818,514
329472,552
701523,523
1800115,1101
1109487,803
1351853,514
1601815,566
1140300,570
1147067,562
1856218,566
1822014,840
724617,518
1239867,504
1047277,765
1111080,504
1136486,551
573835,664
170937,745
1535222,743
715107,840
1853179,1144
859212,367
726705,570
1318433,745
1857314,564
171547,794
1455844,566
1544145,490
1301058,553
1300983,777
1148750,572
692608,551
1747840,814
627147,523
171090,363
1108496,566
1805080,809
691049,551
1837273,814
1363059,791
714592,515
1819897,840
1591585,516
1806342,813
1843728,507
1653706,794
702505,571
1041328,515
2156728,1185
1355462,504
724656,672
1015427,509
951270,551
205946,909
1832355,502
1120504,551
1457388,551
1830919,566
166642,1103
1012490,562
1395996,776
1856664,764
744853,1099
176376,755
1340365,566
706876,566
960610,553
1013673,508
1561709,551
1185421,551
1904811,511
823651,566
1062322,1115
1025673,523
1003484,552
2158262,794
1381298,1152
1131737,551
938359,764
1141263,571
1759408,794
1375352,502
150691,504
724101,357
1362381,489
698065,569
1818501,516
1014875,794
1111443,551
1413209,794
767616,489
1151807,551
181521,514
686902,1103
1204924,570
1637958,813
1769893,490
1152499,551
191251,765
684254,489
199339,757
656572,566
1158320,551
1642002,794
1075350,551
204720,1100
1012681,490
691924,679
178012,551
1146089,569
1125828,551
199581,745
1593243,562
1854867,840
734066,517
1675073,794
1020954,569
192366,568
1155936,502
1008976,489
339656,794
198930,523
1043347,566
1033587,517
960390,516
2062358,1116
1325071,752
1611740,566
634861,552
1647640,515
1165081,551
1163109,814
684216,752
1603126,566
2146598,742
1622922,566
1592002,570
1153290,508
1595678,507
1831738,357
1551317,572
1606335,551
1090979,519
1378031,551
932848,566
1009946,514
720914,551
103791,672
693691,749
1041206,566
170609,679
1116696,551
1787929,502
1093838,551
1996555,564
1151690,507
189308,809
1016992,572
983951,368
953644,489
1858295,572
221849,572
1279108,507
1847097,791
1370621,566
463354,553
1521400,745
1529479,503
1163512,551
849305,572
366779,514
1844980,566
295669,514
737971,508
911070,571
2056700,571
747560,744
1620225,490
1217967,552
889469,360
1259539,744
1531495,749
1612398,566
1664322,794
1553142,551
361209,1141
206275,516
1119341,551
1645838,502
714781,364
705586,566
1358794,743
202373,571
1104623,566
1195697,566
1053815,749
1819639,515
1140479,753
199318,553
1454787,566
1851552,569
1521141,551
1106061,551
903421,745
1368341,551
1682965,794
1168346,745
1114558,566
622683,511
1342600,566
1004366,551
1908675,569
835622,513
1595507,551
1175323,551
180407,523
1637827,552
1611353,566
1929293,757
1652950,507
1159993,551
1825874,840
1851969,566
717672,514
188921,1125
1035675,745
1672572,504
1743725,513
988609,368
1821683,489
1112033,490
1600356,757
986702,517
1182931,514
696522,566
1401441,551
1262462,551
1116979,551
81241,564
114515,516
1567627,551
1292369,551
253616,571
1642917,566
988775,523
1145756,490
161545,367
1620298,513
2146541,1160
176376,794
1809226,514
1167463,566
1631475,566
425393,566
205201,552
32646,745
1138552,566
711093,753
706111,572
700605,1128
123311,517
1145343,572
747823,551
1173282,551
1929180,794
1633614,741
1093804,566
1030443,356
175538,515
184461,776
1317620,551
938359,551
1019608,553
1684409,572
863913,745
1129744,551
1848896,794
1032912,366
695680,515
595123,571
229689,794
1142229,809
1520121,517
1176505,489
1854992,1116
1601621,513
1854386,1146
197352,551
1138708,356
1133343,507
1093391,551
1813963,1100
1592075,570
1068133,367
1277440,363
1006166,671
1437187,1184
185060,1125
1868363,840
165771,664
2135253,1188
1379428,551
1374745,551
109510,571
1090979,1102
1028054,764
391358,566
206001,562
1595088,502
1032009,502
2099507,757
1567563,562
1055646,515
929228,489
1494194,809
512827,742
2113317,356
1059127,551
1176516,551
1476753,551
196447,507
695258,502
1499597,566
1142796,753
1387519,551
1501733,551
1120632,513
1904290,679
1794831,566
200212,794
223063,752
1128700,752
750321,523
1097689,551
524313,511
723933,1144
1623324,489
210745,764
1604909,490
894588,776
1611849,809
1136160,357
1332624,570
1170887,551
1152982,515
1663072,741
720671,516
716703,570
305113,794
694465,519
1256367,361
167565,514
671489,523
1026131,357
1191689,745
1825161,566
170954,1104
165952,515
186840,566
720843,864
1107901,572
1407857,566
1983189,814
194414,745
1263753,503
618333,809
1130061,752
735026,551
1379198,551
1009858,490
1140622,1161
1544540,757
697868,809
1615750,794
1120295,551
430321,571
1610196,794
1478764,523
738942,840
199208,503
1084628,551
2066827,566
1641614,794
1351910,551
189870,552
1600578,794
1712978,1141
1804587,659
155947,514
750531,745
1080112,570
1163500,671
1821757,514
181495,551
824350,566
1419296,551
713442,551
1814040,764
1793107,794
1636034,514
197293,502
1308601,572
1549643,572
189884,1156
190647,516
181370,753
1831681,357
1134028,570
1607112,490
1136161,794
1001598,809
771965,357
1805624,1125
1115993,551
184990,794
394414,551
1635960,794
1135270,508
167842,551
188043,489
690616,566
1006226,507
1675193,566
1154382,551
1374476,741
726666,515
1141332,566
2028531,794
1049440,490
1041820,489
193526,504
1179540,551
1808125,511
1256945,566
1899101,840
691344,363
164839,571
1069112,551
107040,571
1096939,363
1803823,794
2068296,1146
1124297,517
2064725,513
847298,551
740741,366
707274,523
1783921,810
121597,809
1323732,523
1119257,507
116803,745
703217,515
1854792,490
1803359,810
1431793,551
1293573,566
189918,365
727725,489
1797626,489
712692,809
1015414,489
1874083,1161
178111,367
2157799,742
1676479,553
1866209,1152
706876,679
1022130,1102
1057925,504
1246361,750
2066548,1099
1643691,764
167803,566
1842242,1161
1819785,570
2081776,912
1191535,551
1023378,551
1593744,551
1171763,552
1097602,514
194798,1115
1142359,912
2068832,1160
1669852,659
750151,367
666970,489
184147,515
708940,752
1287476,749
1823204,503
690544,794
1474315,551
1036532,490
1800577,810
732199,523
32949,357
1788848,504
1154702,551
1857063,566
1021313,490
1177821,552
1177342,570
1057324,514
1856019,741
1325418,741
1385992,569
717161,568
1109721,741
146152,776
1169054,679
1796922,570
1083335,551
1892771,514
1166022,749
1234861,489
1014436,368
579385,489
1090830,551
1857741,794
1818328,840
1505323,1188
2186201,1103
1005157,523
1596142,659
105115,509
889506,489
1831802,1138
186649,552
632726,664
175458,1125
688206,765
1146579,1116
934296,1129
1597604,551
705878,551
1075616,551
720036,752
1132993,489
1290826,551
1035924,515
1769781,566
1090166,551
728632,659
584976,553
1962099,566
1140352,551
194848,750
1178927,572
1279850,490
731836,551
1037013,551
1166714,490
188470,571
1865611,564
1820283,509
188400,1185
103278,1100
208189,361
1600335,1103
167827,551
1160357,809
1008605,489
1388113,745
720124,523
724041,523
1086184,514
207035,1146
704240,572
743126,563
1655069,749
1033627,671
1169079,551
726498,489
1502133,490
1418537,840
715540,366
732662,776
1140007,566
1585622,514
1057239,753
1972700,909
1000214,489
1652871,810
1349187,757
1157142,490
1128082,551
188847,1103
1042290,490
1099278,551
1643539,566
645290,490
1621496,566
1390312,502
704378,552
1137502,515
1479603,502
1633876,569
1119839,514
169331,551
911070,1186
1542415,566
194578,776
1166504,840
1856093,507
1838661,514
2052593,1144
103275,864
205946,752
1083621,356
1569100,551
1145487,840
729929,840
732436,840
1818682,840
1050354,569
1179430,551
1856347,1146
1671424,814
642045,551
697618,551
787373,809
2109156,566
956133,752
1557352,564
183569,568
1680908,504
1765183,755
1360294,514
1179741,504
1818448,566
1640387,753
215028,566
191036,569
1381517,551
1005732,515
1252973,551
198971,794
1598699,776
1098442,794
1538737,794
196472,523
1857746,840
1811694,562
1670948,777
1764332,809
1340204,794
1635847,566
1147291,749
733344,514
1847940,356
1856966,794
1149398,566
505470,777
1079078,514
718449,368
182284,551
1499480,566
1141391,572
745528,1141
1964743,566
707260,566
821817,1125
1387194,659
1185816,794
184015,745
686086,551
700738,566
176617,1125
103813,551
557121,514
1378722,809
1176358,572
710790,1138
1964565,566
1676825,794
1069765,551
1156177,513
1550603,572
175686,552
1373644,514
502842,810
1240514,514
1009968,490
1131174,361
1075308,757
1216736,490
1863014,829
1852148,564
1116251,776
1289628,357
776270,516
1217675,566
1607385,764
409101,502
185589,568
698762,551
793803,840
1704708,741
745792,1099
424478,566
1055621,840
1018496,777
1252535,551
753681,508
1605273,502
1481927,490
951324,490
716154,566
453998,1141
1200068,551
1027660,552
1188191,1104
1017616,1103
1034415,791
1831243,814
193065,1104
2066966,752
1150215,551
197106,1116
189797,502
1550412,504
813291,794
953880,489
1036551,514
1858352,794
677628,1144
1062361,489
2019295,840
1801109,670
789438,840
916400,566
1154666,566
234586,566
1019425,507
1639875,564
210958,570
1250158,357
1104566,745
1760629,1184
2111348,908
1243161,552
1143186,572
1330970,569
698459,566
929518,569
1602825,794
730428,553
304499,571
1632867,363
706708,570
1825379,1100
1392776,551
1129235,566
1640846,490
1578065,361
253824,356
1834510,1125
1854497,755
1857411,764
712070,566
1602412,507
1650655,672
870842,360
1610929,502
1139372,551
1516792,749
1011220,508
2068093,566
146107,367
1379444,515
1028660,511
1140622,572
1372372,514
1826394,809
1142403,551
1044686,752
1273058,829
103198,515
116677,566
907223,671
171163,514
1178211,551
711804,566
189105,358
1825218,829
1398650,569
1155538,515
1160455,814
1175266,551
1627147,514
1939600,570
189624,566
201105,552
298863,764
1106183,562
1242978,503
733250,566
1106956,551
668506,356
1681167,363
938359,489
463423,679
1611095,794
609443,504
1348463,551
1822622,514
1146019,571
463553,757
174192,776
535001,359
1693941,829
190797,511
225945,489
807117,753
1290520,490
214179,361
1188962,1104
1648394,504
1597343,513
1394460,490
250725,745
1683171,791
1373518,551
1077370,514
200304,566
1361556,570
1561384,570
